lat,lon,population
59.128709,14.868954,43
59.137690,14.868920,32
59.146671,14.868885,23
59.155652,14.868851,167
59.164632,14.868817,1646
59.173613,14.868782,246
59.182594,14.868748,14
59.191574,14.868713,11
59.200555,14.868679,23
59.209535,14.868644,38
59.218516,14.868610,17
59.227497,14.868575,75
59.236477,14.868541,10
59.245458,14.868506,7
59.263419,14.868437,4
59.272399,14.868402,3
59.425067,14.867810,72
59.434047,14.867775,8
59.443027,14.867740,4
59.452008,14.867705,11
59.460988,14.867670,15
59.469968,14.867635,4
59.505889,14.867494,0
59.514869,14.867459,14
59.523849,14.867424,7
59.559770,14.867283,3
59.604671,14.867106,3
59.613651,14.867070,5
59.631611,14.866999,0
59.640591,14.866964,30
59.649571,14.866928,85
59.703451,14.866714,0
59.712431,14.866679,4
59.802230,14.866320,0
59.820189,14.866249,0
59.865088,14.866068,0
59.909987,14.865888,3
59.927946,14.865815,3
60.053660,14.865305,0
60.080599,14.865195,3
60.098558,14.865122,3
60.116516,14.865048,5
60.179372,14.864791,3
60.188351,14.864754,0
60.305081,14.864272,3
60.314061,14.864234,13
60.358956,14.864048,7
60.619345,14.862953,10
60.628324,14.862915,5
60.664239,14.862763,6
60.736068,14.862456,93
60.745047,14.862418,15
60.754025,14.862379,27
60.763004,14.862341,259
60.771982,14.862302,370
60.780961,14.862264,4
61.095203,14.860900,4
61.167028,14.860584,26
61.176006,14.860544,137
61.184984,14.860504,22
61.436364,14.859383,4
61.624894,14.858529,9
61.768532,14.857869,0
61.948075,14.857036,0
61.966029,14.856952,0
61.975007,14.856909,3
62.190452,14.855892,3
62.208405,14.855806,3
62.459750,14.854596,4
62.648252,14.853674,4
62.729037,14.853274,0
62.899581,14.852422,5
62.944460,14.852196,13
62.998315,14.851924,10
63.016267,14.851833,24
63.034218,14.851742,21
63.043194,14.851696,24
63.052170,14.851651,11
63.061145,14.851605,83
63.070121,14.851559,75
63.079097,14.851514,56
63.204755,14.850870,38
63.213730,14.850824,17
63.240657,14.850685,21
63.249632,14.850639,12
63.267583,14.850546,8
63.276559,14.850500,28
63.285534,14.850453,9
63.294509,14.850407,115
63.303485,14.850360,421
63.312460,14.850313,619
63.348362,14.850127,0
63.384263,14.849940,3
63.393238,14.849893,6
63.420164,14.849752,3
63.429139,14.849705,81
63.438114,14.849658,14
63.509916,14.849281,4
63.518891,14.849233,5
63.527866,14.849186,14
63.563766,14.848996,6
63.671467,14.848423,27
63.680441,14.848376,3
63.725316,14.848135,11
63.734291,14.848087,47
64.874013,14.841682,0
65.053481,14.840618,11
65.825148,14.835856,0
56.137470,14.895398,0
56.146454,14.895374,51
56.155439,14.895349,369
56.164424,14.895325,96
56.173409,14.895300,9
56.191378,14.895251,8
56.218332,14.895178,8
56.227317,14.895153,5
56.236302,14.895129,0
56.254271,14.895080,11
56.263256,14.895055,13
56.272240,14.895031,9
56.281225,14.895006,0
56.299194,14.894957,9
56.317163,14.894907,0
56.326148,14.894883,3
56.335133,14.894858,7
56.362086,14.894784,0
56.371071,14.894759,3
56.380055,14.894734,3
56.389040,14.894709,33
56.398024,14.894685,4
56.415993,14.894635,3
56.433962,14.894585,0
56.442946,14.894560,0
56.451930,14.894536,3
56.487868,14.894436,3
56.496852,14.894411,6
56.505836,14.894386,13
56.514821,14.894361,4
56.523805,14.894336,17
56.532789,14.894311,7
56.541774,14.894286,12
56.550758,14.894261,3
56.568726,14.894211,3
56.577710,14.894186,4
56.676536,14.893909,10
56.685520,14.893883,16
56.694504,14.893858,12
56.703488,14.893833,11
56.712472,14.893808,25
56.730440,14.893757,10
56.739424,14.893732,13
56.748408,14.893706,10
56.757392,14.893681,21
56.766376,14.893655,5
56.775360,14.893630,3
56.793328,14.893579,5
56.802312,14.893554,30
56.811295,14.893528,5
56.838247,14.893452,8
56.847231,14.893426,24
56.856215,14.893401,13
56.865198,14.893375,16
56.874182,14.893350,27
56.883166,14.893324,3
56.892150,14.893298,37
56.901134,14.893273,3
56.919101,14.893222,40
56.928085,14.893196,73
56.937068,14.893170,37
56.946052,14.893145,20
56.955036,14.893119,15
56.964020,14.893093,12
56.973003,14.893067,6
56.981987,14.893042,3
56.999954,14.892990,124
57.008938,14.892964,1080
57.017921,14.892938,1054
57.026905,14.892913,12
57.080806,14.892757,3
57.098773,14.892705,30
57.116740,14.892654,3
57.206574,14.892393,9
57.224541,14.892341,0
57.233524,14.892314,10
57.242507,14.892288,4
57.278440,14.892183,3
57.287423,14.892157,4
57.314373,14.892078,15
57.341322,14.891999,0
57.350306,14.891973,20
57.359289,14.891946,355
57.368272,14.891920,133
57.395221,14.891841,51
57.404204,14.891814,4
57.413187,14.891788,7
57.422170,14.891761,12
57.431153,14.891735,15
57.440136,14.891708,6
57.449119,14.891682,0
57.458102,14.891655,3
57.467085,14.891628,0
57.476068,14.891602,9
57.485051,14.891575,11
57.520983,14.891469,3
57.538949,14.891415,4
57.547931,14.891389,13
57.565897,14.891335,3
57.574880,14.891308,16
57.583863,14.891281,8
57.592846,14.891255,3
57.610811,14.891201,0
57.619794,14.891174,22
57.655725,14.891067,3
57.682673,14.890986,3
57.691656,14.890959,8
57.700638,14.890932,0
57.709621,14.890905,8
57.727586,14.890851,12
57.736569,14.890824,3
57.754534,14.890770,7
57.781482,14.890688,32
57.826394,14.890552,0
57.835377,14.890525,5
57.862324,14.890443,5
57.871306,14.890416,6
57.880289,14.890389,7
57.889271,14.890361,3
57.898254,14.890334,3
57.907236,14.890307,3
57.925201,14.890252,4
57.943165,14.890197,3
57.970112,14.890115,14
57.988077,14.890060,11
58.032988,14.889922,5
58.041970,14.889894,26
58.050952,14.889867,3
58.059935,14.889839,18
58.068917,14.889811,7
58.077899,14.889784,5
58.086881,14.889756,10
58.113827,14.889673,0
58.122809,14.889645,3
58.131791,14.889617,0
58.140774,14.889589,3
58.149756,14.889562,3
58.167720,14.889506,5
58.176702,14.889478,3
58.185684,14.889450,10
58.203648,14.889394,5
58.212630,14.889366,0
58.221611,14.889338,0
58.230593,14.889310,0
58.266521,14.889198,11
58.275503,14.889170,3
58.302448,14.889086,17
58.320412,14.889030,12
58.329394,14.889002,3
58.365321,14.888889,4
58.374303,14.888861,4
58.392266,14.888804,9
58.401248,14.888776,5
58.410230,14.888748,4
58.419211,14.888719,21
58.428193,14.888691,995
58.437175,14.888663,1684
58.446156,14.888634,168
58.589861,14.888178,13
58.796431,14.887514,16
58.805412,14.887485,5
58.814393,14.887456,14
58.823374,14.887427,8
58.832356,14.887398,4
58.850318,14.887340,3
58.859299,14.887310,8
58.877261,14.887252,16
58.886242,14.887223,0
58.895223,14.887194,10
58.904204,14.887164,16
58.913185,14.887135,17
58.931147,14.887076,21
58.949109,14.887018,16
58.976052,14.886930,21
58.985033,14.886900,12
58.994014,14.886871,3
59.002995,14.886841,28
59.011975,14.886812,108
59.020956,14.886782,25
59.029937,14.886753,8
59.038918,14.886723,3
59.047899,14.886694,3
59.056880,14.886664,27
59.065861,14.886634,14
59.083822,14.886575,8
59.101784,14.886516,9
59.110764,14.886486,11
59.119745,14.886457,10
59.137707,14.886397,3
59.146687,14.886367,8
59.155668,14.886338,16
59.164649,14.886308,206
59.173629,14.886278,73
59.182610,14.886248,29
59.191591,14.886218,26
59.200571,14.886188,0
59.209552,14.886159,15
59.218533,14.886129,8
59.227513,14.886099,111
59.236494,14.886069,25
59.245474,14.886039,17
59.263435,14.885979,20
59.272416,14.885949,5
59.281396,14.885919,3
59.425083,14.885436,11
59.434064,14.885405,17
59.443044,14.885375,33
59.461004,14.885314,7
59.487945,14.885223,10
59.496926,14.885192,14
59.514886,14.885131,7
59.523866,14.885101,6
59.541827,14.885040,3
59.595707,14.884856,3
59.613668,14.884794,5
59.631628,14.884733,31
59.640608,14.884702,21
59.649588,14.884671,3
59.703468,14.884486,0
59.874085,14.883895,3
59.910004,14.883769,3
59.918983,14.883738,6
59.927963,14.883706,0
59.972861,14.883549,4
59.981841,14.883517,10
59.990820,14.883486,0
60.017759,14.883391,0
60.044698,14.883296,3
60.062657,14.883233,3
60.071636,14.883201,5
60.134492,14.882978,4
60.188368,14.882787,7
60.197348,14.882755,26
60.269182,14.882498,3
60.349994,14.882207,6
60.358974,14.882175,4
60.628341,14.881193,8
60.736086,14.880795,63
60.754043,14.880729,13
60.763021,14.880696,270
60.772000,14.880662,7
61.167046,14.879173,6
61.176024,14.879138,15
61.185002,14.879104,7
61.193980,14.879070,3
61.436382,14.878132,3
61.615934,14.877427,6
61.768550,14.876820,9
61.957071,14.876061,7
61.966048,14.876025,4
61.975025,14.875988,0
61.984002,14.875952,7
62.001956,14.875879,5
62.450792,14.874021,3
62.459769,14.873984,6
62.836769,14.872372,4
62.935504,14.871943,15
62.944480,14.871904,0
62.980383,14.871746,11
62.989359,14.871707,16
62.998335,14.871668,0
63.007310,14.871628,11
63.016286,14.871589,28
63.025262,14.871549,29
63.034238,14.871510,28
63.061165,14.871391,15
63.070140,14.871352,80
63.195799,14.870794,15
63.204774,14.870754,52
63.213750,14.870714,32
63.240676,14.870594,27
63.249652,14.870554,15
63.258627,14.870513,19
63.267603,14.870473,49
63.276578,14.870433,13
63.285553,14.870393,12
63.294529,14.870352,65
63.303504,14.870312,16
63.312480,14.870272,59
63.330430,14.870191,0
63.375307,14.869988,5
63.384282,14.869948,16
63.393258,14.869907,3
63.420184,14.869785,8
63.429159,14.869744,29
63.438134,14.869704,4
63.725336,14.868384,13
63.734311,14.868342,0
64.622771,14.864060,3
65.053502,14.861869,9
65.825170,14.857742,8
66.094338,14.856237,0
56.146467,14.911470,3
56.155452,14.911449,112
56.164437,14.911429,33
56.173421,14.911408,72
56.182406,14.911387,4
56.191391,14.911367,25
56.200376,14.911346,3
56.227330,14.911284,12
56.236314,14.911263,3
56.245299,14.911242,12
56.254284,14.911221,3
56.263268,14.911201,3
56.272253,14.911180,3
56.281238,14.911159,0
56.299207,14.911117,3
56.308192,14.911096,9
56.317176,14.911075,0
56.326161,14.911055,3
56.335145,14.911034,5
56.371083,14.910950,0
56.398037,14.910887,3
56.407021,14.910866,3
56.416006,14.910845,8
56.424990,14.910824,0
56.442959,14.910782,3
56.451943,14.910761,5
56.469912,14.910719,0
56.478896,14.910698,0
56.487881,14.910677,9
56.496865,14.910655,9
56.505849,14.910634,0
56.523818,14.910592,33
56.532802,14.910571,13
56.541786,14.910550,8
56.559755,14.910507,0
56.568739,14.910486,4
56.577723,14.910465,17
56.586707,14.910444,12
56.613660,14.910380,6
56.622644,14.910359,255
56.631628,14.910337,325
56.640612,14.910316,37
56.649596,14.910295,16
56.658581,14.910273,4
56.667565,14.910252,6
56.676549,14.910231,23
56.685533,14.910209,40
56.694517,14.910188,9
56.703501,14.910166,4
56.712485,14.910145,3
56.721469,14.910124,3
56.730453,14.910102,481
56.739437,14.910081,374
56.748421,14.910059,6
56.757405,14.910038,16
56.775373,14.909995,6
56.784357,14.909973,12
56.793341,14.909952,40
56.802324,14.909930,28
56.811308,14.909909,47
56.838260,14.909844,0
56.856228,14.909801,12
56.865211,14.909779,8
56.892163,14.909714,7
56.901147,14.909692,6
56.919114,14.909649,3
56.937081,14.909606,6
56.946065,14.909584,9
56.964032,14.909540,46
56.973016,14.909519,27
56.982000,14.909497,4
56.990983,14.909475,0
56.999967,14.909453,103
57.008951,14.909431,49
57.017934,14.909410,14
57.080819,14.909256,32
57.098786,14.909212,3
57.107770,14.909190,5
57.116753,14.909168,6
57.188620,14.908992,3
57.197604,14.908970,10
57.206587,14.908948,11
57.215570,14.908926,6
57.224554,14.908904,0
57.233537,14.908882,3
57.242520,14.908859,3
57.314386,14.908682,22
57.323369,14.908659,9
57.359302,14.908570,848
57.377268,14.908525,4
57.386251,14.908503,23
57.404217,14.908458,5
57.431166,14.908391,0
57.440149,14.908369,0
57.449133,14.908346,30
57.458115,14.908324,3
57.467098,14.908301,7
57.485064,14.908256,6
57.494047,14.908234,16
57.503030,14.908211,67
57.512013,14.908188,243
57.520996,14.908166,3
57.529979,14.908143,3
57.538962,14.908121,4
57.556928,14.908075,0
57.565910,14.908053,9
57.583876,14.908008,4
57.592859,14.907985,6
57.601842,14.907962,5
57.628790,14.907894,0
57.637773,14.907871,3
57.646756,14.907848,6
57.682686,14.907757,8
57.700652,14.907712,6
57.709634,14.907689,0
57.718617,14.907666,6
57.727600,14.907643,5
57.745565,14.907597,8
57.754547,14.907574,6
57.772513,14.907528,3
57.790478,14.907483,0
57.799460,14.907460,4
57.817425,14.907413,0
57.826408,14.907390,5
57.835390,14.907367,3
57.844373,14.907344,13
57.871320,14.907275,0
57.889285,14.907229,8
57.898267,14.907206,9
57.907250,14.907183,7
57.916232,14.907159,164
57.925214,14.907136,57
57.934197,14.907113,4
57.952161,14.907067,3
57.961144,14.907043,0
57.970126,14.907020,17
57.979108,14.906997,32
57.988090,14.906974,33
57.997073,14.906950,10
58.006055,14.906927,11
58.015037,14.906904,7
58.024019,14.906880,4
58.033002,14.906857,3
58.041984,14.906834,12
58.050966,14.906810,4
58.059948,14.906787,5
58.068930,14.906763,26
58.077912,14.906740,8
58.086895,14.906717,4
58.113841,14.906646,0
58.131805,14.906599,5
58.140787,14.906576,4
58.149769,14.906552,3
58.158751,14.906529,6
58.167733,14.906505,12
58.176715,14.906481,5
58.185697,14.906458,0
58.194679,14.906434,8
58.203661,14.906411,4
58.212643,14.906387,4
58.230607,14.906340,3
58.239589,14.906316,0
58.248571,14.906292,3
58.257553,14.906269,0
58.266535,14.906245,8
58.275517,14.906221,5
58.302462,14.906150,21
58.311444,14.906126,23
58.320426,14.906102,18
58.329408,14.906079,6
58.338389,14.906055,6
58.374316,14.905959,3
58.392280,14.905911,16
58.401262,14.905887,8
58.410243,14.905864,22
58.419225,14.905840,17
58.428207,14.905816,676
58.437188,14.905792,1850
58.446170,14.905768,408
58.455152,14.905744,4
58.562930,14.905454,3
58.571912,14.905430,0
58.580893,14.905406,13
58.589875,14.905382,5
58.598856,14.905357,17
58.796445,14.904820,0
58.805426,14.904795,0
58.823388,14.904746,15
58.832369,14.904721,0
58.841351,14.904697,6
58.850332,14.904672,7
58.859313,14.904647,4
58.868294,14.904623,1423
58.877275,14.904598,1511
58.886256,14.904573,445
58.895237,14.904549,8
58.904218,14.904524,34
58.922180,14.904474,17
58.931161,14.904449,9
58.940142,14.904425,14
58.949123,14.904400,22
58.958104,14.904375,84
58.976066,14.904325,9
58.985047,14.904300,26
58.994028,14.904275,14
59.003009,14.904250,3
59.011990,14.904225,21
59.020970,14.904200,19
59.029951,14.904175,13
59.038932,14.904150,53
59.047913,14.904125,10
59.065875,14.904075,3
59.074855,14.904050,11
59.083836,14.904025,7
59.092817,14.904000,35
59.101798,14.903975,5
59.110779,14.903950,3
59.119759,14.903925,8
59.128740,14.903900,10
59.137721,14.903875,21
59.146701,14.903849,9
59.155682,14.903824,4
59.164663,14.903799,13
59.182624,14.903748,9
59.191605,14.903723,28
59.200585,14.903698,12
59.209566,14.903673,61
59.218547,14.903647,118
59.227527,14.903622,880
59.236508,14.903597,114
59.245488,14.903571,20
59.254469,14.903546,18
59.263450,14.903521,36
59.272430,14.903495,0
59.281411,14.903470,6
59.299372,14.903419,3
59.443058,14.903010,4
59.452038,14.902984,0
59.461019,14.902958,25
59.469999,14.902932,3
59.505920,14.902829,20
59.514900,14.902804,15
59.523880,14.902778,21
59.532861,14.902752,21
59.541841,14.902726,0
59.559801,14.902674,3
59.577761,14.902622,3
59.586742,14.902596,33
59.595722,14.902570,12
59.622662,14.902492,9
59.631642,14.902466,26
59.640622,14.902440,9
59.649602,14.902414,16
59.658582,14.902388,5
59.667562,14.902362,3
59.874099,14.901757,3
59.883079,14.901731,3
59.892059,14.901704,3
59.901039,14.901678,3
59.910018,14.901651,4
59.927978,14.901598,5
59.936957,14.901571,3
59.963896,14.901491,3
59.972876,14.901465,5
59.990835,14.901411,7
60.026753,14.901304,7
60.035733,14.901277,0
60.071651,14.901170,5
60.134507,14.900982,11
60.143486,14.900955,3
60.197362,14.900792,3
60.475716,14.899944,4
60.619378,14.899499,16
60.628356,14.899471,13
60.736101,14.899135,3
60.763036,14.899050,113
60.772015,14.899022,25
60.780994,14.898994,23
60.789972,14.898965,3
60.852822,14.898767,0
61.167061,14.897762,0
61.185017,14.897703,9
61.193995,14.897674,5
61.517197,14.896614,0
62.028903,14.894882,3
62.163556,14.894415,0
62.441832,14.893435,20
62.639311,14.892726,3
62.890641,14.891810,14
62.899617,14.891777,3
62.962448,14.891544,14
62.971424,14.891511,3
62.980400,14.891478,22
63.025278,14.891311,14
63.061181,14.891177,31
63.070157,14.891144,43
63.204791,14.890638,3
63.249668,14.890468,3
63.258644,14.890434,3
63.294546,14.890298,13
63.303521,14.890264,10
63.312496,14.890230,21
63.321472,14.890196,0
63.357373,14.890059,8
63.366349,14.890025,4
63.375324,14.889990,112
63.384299,14.889956,73
63.393275,14.889921,21
63.429176,14.889784,0
63.689453,14.888774,12
63.895874,14.887958,12
65.053520,14.883120,6
65.825188,14.879628,3
66.040524,14.878612,3
66.049496,14.878569,0
56.146478,14.927567,63
56.155462,14.927550,146
56.164447,14.927533,7
56.173432,14.927516,5
56.182417,14.927499,27
56.191401,14.927482,66
56.200386,14.927465,4
56.209371,14.927448,0
56.218356,14.927431,3
56.227340,14.927414,9
56.236325,14.927397,5
56.245310,14.927380,3
56.281248,14.927312,0
56.344140,14.927192,11
56.353125,14.927175,5
56.380078,14.927124,0
56.398047,14.927090,0
56.407032,14.927072,3
56.425001,14.927038,5
56.433985,14.927021,10
56.442969,14.927004,5
56.451954,14.926986,12
56.460938,14.926969,3
56.469923,14.926952,3
56.496876,14.926900,3
56.505860,14.926883,0
56.514844,14.926865,8
56.523828,14.926848,4
56.532813,14.926831,3
56.541797,14.926813,9
56.550781,14.926796,5
56.568750,14.926761,29
56.577734,14.926744,20
56.586718,14.926727,5
56.595702,14.926709,14
56.604686,14.926692,6
56.613671,14.926675,14
56.622655,14.926657,37
56.631639,14.926640,284
56.640623,14.926622,5
56.649607,14.926605,18
56.685544,14.926535,21
56.694528,14.926517,4
56.703512,14.926500,10
56.712496,14.926482,7
56.721480,14.926465,77
56.730464,14.926447,710
56.739448,14.926430,173
56.748432,14.926412,13
56.757416,14.926395,0
56.775383,14.926359,6
56.784367,14.926342,17
56.793351,14.926324,4
56.811319,14.926289,4
56.847255,14.926218,10
56.865222,14.926183,9
56.874206,14.926165,21
56.883190,14.926148,47
56.892174,14.926130,10
56.901157,14.926112,3
56.937092,14.926041,15
56.946076,14.926023,6
56.999978,14.925916,7
57.008962,14.925899,0
57.017945,14.925881,0
57.026929,14.925863,14
57.044896,14.925827,3
57.062863,14.925791,4
57.080830,14.925755,3
57.098797,14.925719,4
57.107780,14.925701,8
57.152698,14.925611,3
57.161681,14.925593,4
57.188631,14.925539,0
57.197615,14.925521,21
57.251514,14.925412,7
57.260498,14.925394,58
57.269481,14.925376,3
57.278464,14.925358,0
57.287447,14.925340,9
57.314397,14.925285,3
57.359313,14.925194,35
57.368296,14.925176,3
57.395245,14.925121,12
57.404228,14.925102,23
57.440161,14.925029,3
57.467109,14.924974,14
57.476092,14.924955,5
57.485075,14.924937,5
57.494058,14.924918,15
57.512024,14.924882,9
57.521007,14.924863,3
57.538973,14.924826,3
57.547956,14.924808,12
57.565922,14.924771,9
57.574904,14.924752,8
57.583887,14.924734,3
57.619818,14.924659,0
57.628801,14.924641,3
57.646767,14.924603,9
57.673715,14.924547,7
57.682697,14.924529,11
57.691680,14.924510,5
57.700663,14.924491,3
57.718628,14.924454,8
57.727611,14.924435,19
57.736593,14.924417,11
57.745576,14.924398,38
57.754559,14.924379,0
57.763541,14.924360,3
57.772524,14.924342,0
57.781506,14.924323,3
57.799471,14.924285,0
57.808454,14.924266,3
57.826419,14.924229,0
57.835401,14.924210,3
57.862349,14.924153,3
57.880314,14.924115,4
57.889296,14.924096,4
57.907261,14.924059,3
57.916243,14.924040,51
57.925225,14.924021,58
57.934208,14.924002,30
57.943190,14.923983,4
57.952172,14.923964,7
57.961155,14.923945,3
57.979119,14.923907,29
57.988102,14.923888,3
57.997084,14.923869,16
58.006066,14.923849,18
58.015048,14.923830,0
58.024031,14.923811,7
58.033013,14.923792,29
58.041995,14.923773,15
58.050977,14.923754,3
58.059959,14.923735,17
58.068942,14.923716,7
58.113852,14.923620,0
58.131816,14.923581,5
58.140798,14.923562,0
58.158763,14.923524,8
58.167745,14.923504,7
58.176727,14.923485,0
58.185709,14.923466,3
58.194691,14.923446,0
58.212654,14.923408,4
58.221636,14.923388,3
58.230618,14.923369,0
58.248582,14.923330,3
58.257564,14.923311,23
58.266546,14.923291,14
58.275528,14.923272,18
58.284510,14.923253,8
58.293492,14.923233,31
58.302474,14.923214,479
58.311455,14.923194,34
58.320437,14.923175,13
58.329419,14.923155,16
58.338401,14.923136,9
58.347383,14.923116,11
58.356364,14.923097,10
58.365346,14.923077,23
58.374328,14.923058,13
58.383310,14.923038,27
58.392291,14.923019,21
58.401273,14.922999,5
58.410255,14.922979,3
58.419236,14.922960,4
58.428218,14.922940,5
58.437200,14.922920,68
58.446181,14.922901,5
58.455163,14.922881,4
58.562942,14.922644,20
58.571923,14.922625,3
58.580905,14.922605,12
58.598868,14.922565,28
58.607849,14.922545,9
58.616831,14.922525,0
58.670719,14.922406,9
58.769513,14.922186,8
58.778494,14.922166,10
58.805438,14.922105,7
58.841362,14.922025,14
58.868305,14.921964,263
58.877287,14.921944,414
58.886268,14.921924,158
58.895249,14.921903,17
58.922192,14.921843,3
58.940154,14.921802,0
58.949135,14.921782,10
58.967097,14.921741,3
58.976078,14.921721,6
59.012001,14.921639,5
59.020982,14.921619,9
59.038944,14.921578,18
59.047925,14.921557,9
59.056906,14.921537,14
59.083848,14.921475,6
59.092829,14.921455,9
59.101810,14.921434,18
59.110790,14.921414,6
59.119771,14.921393,27
59.128752,14.921373,7
59.137732,14.921352,29
59.146713,14.921331,11
59.155694,14.921311,0
59.164675,14.921290,14
59.173655,14.921270,17
59.182636,14.921249,22
59.191617,14.921228,33
59.209578,14.921187,6
59.218558,14.921166,23
59.227539,14.921145,318
59.236520,14.921125,143
59.245500,14.921104,15
59.254481,14.921083,14
59.263461,14.921062,11
59.272442,14.921042,79
59.281422,14.921021,4
59.299384,14.920979,70
59.461031,14.920602,11
59.470011,14.920581,17
59.505932,14.920497,43
59.523892,14.920455,26
59.532873,14.920433,45
59.541853,14.920412,5
59.586754,14.920306,13
59.595734,14.920285,34
59.604714,14.920264,10
59.613694,14.920242,4
59.622674,14.920221,10
59.631654,14.920200,7
59.640634,14.920178,0
59.649614,14.920157,3
59.676554,14.920093,3
59.766354,14.919879,3
59.775334,14.919857,3
59.802273,14.919792,0
59.874112,14.919620,0
59.883091,14.919598,16
59.927990,14.919489,3
59.954929,14.919424,3
59.963908,14.919402,16
59.972888,14.919380,23
59.981868,14.919358,10
59.999827,14.919315,0
60.008806,14.919293,7
60.017786,14.919271,31
60.062684,14.919161,9
60.071663,14.919139,32
60.080643,14.919117,7
60.152478,14.918941,0
60.206354,14.918808,27
60.215333,14.918786,3
60.466749,14.918159,3
60.484707,14.918113,63
60.628369,14.917749,12
60.637348,14.917727,3
60.655305,14.917681,19
60.664284,14.917658,9
60.745092,14.917451,12
60.754070,14.917428,48
60.763049,14.917405,21
60.772028,14.917382,3
60.781006,14.917359,32
60.789985,14.917335,62
60.852834,14.917173,0
60.870791,14.917127,0
60.960575,14.916893,6
60.969553,14.916870,11
61.194008,14.916279,3
61.373566,14.915799,3
61.382544,14.915775,0
62.163570,14.913612,33
62.172546,14.913587,14
62.181523,14.913561,0
62.190500,14.913535,8
62.199477,14.913510,3
62.208453,14.913484,3
62.441845,14.912810,46
62.450822,14.912784,6
62.576491,14.912416,0
62.800895,14.911750,4
62.809871,14.911723,0
62.818847,14.911696,0
62.881679,14.911508,3
62.908607,14.911427,0
62.935534,14.911345,3
62.944510,14.911318,25
62.962462,14.911264,21
63.034268,14.911045,10
63.043244,14.911018,6
63.168903,14.910633,14
63.177878,14.910605,17
63.267633,14.910328,14
63.276609,14.910300,23
63.312510,14.910188,37
63.384313,14.909964,157
63.554842,14.909426,4
63.886914,14.908358,14
63.895888,14.908329,15
64.595882,14.905981,3
65.044562,14.904403,4
65.053536,14.904371,4
65.744452,14.901822,0
65.825204,14.901514,0
56.146486,14.943663,77
56.155471,14.943650,29
56.173440,14.943624,11
56.182425,14.943610,8
56.191410,14.943597,439
56.200395,14.943584,56
56.209379,14.943571,21
56.218364,14.943558,4
56.227349,14.943544,12
56.236333,14.943531,12
56.245318,14.943518,9
56.254303,14.943505,3
56.272272,14.943478,0
56.290241,14.943452,3
56.299226,14.943438,0
56.317195,14.943412,0
56.326180,14.943399,0
56.335164,14.943385,6
56.398056,14.943292,9
56.407040,14.943279,3
56.433993,14.943239,3
56.451962,14.943212,4
56.460947,14.943198,0
56.469931,14.943185,15
56.487900,14.943158,10
56.496884,14.943145,3
56.505868,14.943131,10
56.514853,14.943118,37
56.523837,14.943104,0
56.532821,14.943091,16
56.541805,14.943077,11
56.550790,14.943064,7
56.559774,14.943050,22
56.568758,14.943037,22
56.577742,14.943023,36
56.595711,14.942996,9
56.622663,14.942956,13
56.631647,14.942942,23
56.640632,14.942929,6
56.649616,14.942915,5
56.658600,14.942901,29
56.685552,14.942861,0
56.694536,14.942847,5
56.703520,14.942833,21
56.712504,14.942820,16
56.721488,14.942806,11
56.730472,14.942792,22
56.739456,14.942779,34
56.748440,14.942765,4
56.766408,14.942738,4
56.775392,14.942724,0
56.811328,14.942669,3
56.820312,14.942656,56
56.829295,14.942642,20
56.838279,14.942628,5
56.847263,14.942614,7
56.865231,14.942587,10
56.874215,14.942573,0
56.910150,14.942518,4
56.937101,14.942477,6
56.946085,14.942463,37
56.955068,14.942449,27
56.964052,14.942435,16
56.973036,14.942421,6
57.017954,14.942352,3
57.026937,14.942338,126
57.035921,14.942324,3
57.116773,14.942198,0
57.125756,14.942184,3
57.143723,14.942156,4
57.152706,14.942142,4
57.170673,14.942114,3
57.197623,14.942072,26
57.215590,14.942044,12
57.224573,14.942030,0
57.233557,14.942016,4
57.242540,14.942002,3
57.251523,14.941988,9
57.278473,14.941945,37
57.287456,14.941931,5
57.332372,14.941860,5
57.341355,14.941846,13
57.359322,14.941818,3
57.368305,14.941803,17
57.395254,14.941761,56
57.404237,14.941746,8
57.431186,14.941704,3
57.440169,14.941689,5
57.449152,14.941675,4
57.458135,14.941661,3
57.503050,14.941589,5
57.512033,14.941575,4
57.521016,14.941560,9
57.529999,14.941546,0
57.538982,14.941532,0
57.547965,14.941517,0
57.574913,14.941474,3
57.592879,14.941445,0
57.601862,14.941431,3
57.619827,14.941402,9
57.628810,14.941387,46
57.637793,14.941373,115
57.646775,14.941358,79
57.655758,14.941344,0
57.673724,14.941315,0
57.691689,14.941286,4
57.700672,14.941271,0
57.709654,14.941257,5
57.727620,14.941228,13
57.736602,14.941213,3
57.745585,14.941198,10
57.763550,14.941169,0
57.772533,14.941155,3
57.808463,14.941096,7
57.817445,14.941082,5
57.835410,14.941052,0
57.862358,14.941008,4
57.871340,14.940993,0
57.880322,14.940979,3
57.889305,14.940964,3
57.898287,14.940949,3
57.916252,14.940920,8
57.925234,14.940905,8
57.934217,14.940890,0
57.952181,14.940861,18
57.961164,14.940846,10
57.979128,14.940816,0
57.988111,14.940802,8
57.997093,14.940787,21
58.006075,14.940772,21
58.015057,14.940757,10
58.024040,14.940742,7
58.033022,14.940727,13
58.042004,14.940713,3
58.050986,14.940698,4
58.059968,14.940683,10
58.068951,14.940668,14
58.086915,14.940638,11
58.095897,14.940623,6
58.104879,14.940608,4
58.113861,14.940593,5
58.140807,14.940548,6
58.149790,14.940533,0
58.158772,14.940518,7
